lapCount,lapTime ms,lapTime str,distance,speed,throttle,brake,gear,RPM,steer,x,y,z,description,,,,,,,,,,,,,,,
1,933102,15:33.1,0,97.53797149658203,0.15776601433753967,0,4,4410.460449,5.365443229675293,4570.833496,5.163475036621094,-3971.424805,right start,,1,934017,15:34.0,0,101.52877807617188,0.31979990005493164,0,4,4632,-5.93143177,4548.883301,5.207541465759277,-3959.149414,end
1,937327,15:37.3,0,94.52264404296875,0,0,4,4258.910156,-3.459247589,4473.473633,5.240235805511475,-3908.842773,left start,,1,938725,15:38.7,0,91.16139984,0,0,4,4108,-0.673084974,4444.539551,5.225957394,-3887.343506,end
1,942996,15:43.0,0,84.19119262695312,0.028372786939144135,0,4,3800,9.496825218200684,4358.458984,5.273487091064453,-3830.391357,right start,,1,943946,15:43.9,0,85.80508422851562,0.34977051615715027,0,4,3923.957275390625,-9.0859375,4338.890625,5.316316604614258,-3819.773438,end
1,975555,16:15.6,0,107.1895751953125,0.2666666805744171,0,4,4867.192871,-1.448901415,3475.930908203125,11.120386123657227,-3246.663574,left start,,1,977708,16:17.7,0,116.91371154785156,0,0,4,5260,-0.899902344,3420.315918,9.659652709960938,-3207.459229,end
1,983084,16:23.1,0,106.11105346679688,0,0,4,4777.052246,6.4765625,3281.394531,6.162676811218262,-3115.414551,right start,,1,983941,16:23.9,0,104.32363891601562,0.081948794,0,4,4704,-7.421875,3259.475830078125,5.668786049,-3103.289063,end
1,988642,16:28.6,0,98.57751465,0,0,4,4440,-2.362160206,3148.745605,2.8471736907958984,-3029.366699,left start,,1,989784,16:29.8,0,96.75884246826172,0.070588239,0,4,4364,1.2533990144729614,3124.039063,2.134537458,-3010.726807,end
1,993718,16:33.7,0,96.84880828857422,0.2078431397676468,0,4,4386.662598,3.283336877822876,3034.751220703125,-0.124190286,-2951.651367,right start,,1,994914,16:34.9,0,103.3509750366211,0.3019607961177826,0,4,4709.652344,-7.51171875,3006.093262,-0.777464807,-2935.018799,end
1,998641,16:38.6,0,102.77062225341797,0.034873295575380325,0,4,4632,-4.637842655,2914.624755859375,-2.161834717,-2873.973633,left start,,1,999551,16:39.6,0,100.68907928466797,0.013080636039376259,0,4,4536,6.9327592849731445,2894.315918,-2.156364202,-2858.169189,end
1,1007711,16:47.7,0,101.62324523925781,0,0,4,4576,4.898764610290527,2692.757324,-1.823093176,-2724.650635,right start,,1,1008702,16:48.7,0,101.40779876708984,0.3750608563423157,0,4,4634.562012,-8.469107628,2668.662353515625,-1.747889042,-2710.864746,end SlightCurve
1,1023267,17:03.3,0,102.26219940185547,0.070457891,0,4,4612,-0.348959267,2321.920898,-0.971233249,-2426.135254,left start,,1,1024180,17:04.2,0,103.03430938720703,0.2705882489681244,0,4,4681.873535,4.31640625,2303.574707,-0.969954967,-2407.825684,end
